name;id;image;searched on twitter;twitter image;twitter;twitter description;Bestätigt
Emmanuel Mandon;Q62887924;;FALSCH;;EmmanuelMandon;;WAHR
Emmanuel Maquet;Q30377460;http://commons.wikimedia.org/wiki/Special:FilePath/Emmanuel%20Maquet.jpg;FALSCH;;emmanuel_maquet;;WAHR
Emmanuel Fernandes;Q112651844;http://commons.wikimedia.org/wiki/Special:FilePath/M.%20Emmanuel%20Fernandes%2C%20d%C3%A9put%C3%A9.jpg;FALSCH;;EmmanFernandes;;WAHR
Émilie Chandler;Q112642540;;FALSCH;;EmilieChandler;;WAHR
Émeric Salmon;Q63248686;http://commons.wikimedia.org/wiki/Special:FilePath/Emeric%20salmon%20ronchamps.jpg;FALSCH;;EmericSalmon;;WAHR
Éric Martineau;Q98236409;;FALSCH;;EMericmartineau;;WAHR
Emmanuelle Ménard;Q29896234;;FALSCH;;emenard34;;WAHR
Emeline K/Bidi;Q112633721;;WAHR;;emelinekbidi;;WAHR
Elsa Faucillon;Q30349257;;FALSCH;;ElsaFaucillon;;WAHR
Élodie Jacquier-Laforge;Q30339394;http://commons.wikimedia.org/wiki/Special:FilePath/Elodie%20Jacquier-Laforge%20.jpg;FALSCH;;elodiejala;;WAHR
Élisa Martin;Q50938755;;FALSCH;;ElisaMartinGre;;WAHR
Élisabeth Borne;Q20020731;http://commons.wikimedia.org/wiki/Special:FilePath/Elisabeth%20Borne%20November%202022%20close-up.jpg;FALSCH;;Elisabeth_Borne;;WAHR
Élie Califer;Q63766059;;FALSCH;;ElieCalifer;;WAHR
Estelle Folest;Q111974554;;FALSCH;;EFolest;;WAHR
Éric Ciotti;Q1844180;http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89ric%20Ciotti%20%282%29.jpg;FALSCH;;ECiotti;;WAHR
Éric Bothorel;Q29791418;http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89ric%20Bothorel.jpg;FALSCH;;ebothorel;;WAHR
Emmanuelle Anthoine;Q30342118;;FALSCH;;eanthoine26;;WAHR
Emmanuel Lacresse;Q33103094;http://commons.wikimedia.org/wiki/Special:FilePath/LslaP%20Emmanuel%20lacresse%201510741.jpg;WAHR;https://pbs.twimg.com/profile_images/1600239528576442380/SZvt4y97_normal.jpg;E_LACRESSE;???? ?? Député de Meurthe-et-Moselle | VP @DeputesRE | Commissaire aux Finances | #Nancy #Vandoeuvre #Laxou #Heillecourt #Houdemont #Jarville #Ludres #Villers;WAHR
Nicolas Dupont-Aignan;Q12961;http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Dupont-Aignan%2C%20homme%20politique%20fran%C3%A7ais.jpg;FALSCH;;dupontaignan;;WAHR
Philippe Dunoyer;Q3379784;;FALSCH;;DunoyerPhilippe;;WAHR
Virginie Duby-Muller;Q3560729;http://commons.wikimedia.org/wiki/Special:FilePath/Virginie%20Duby-Muller.JPG;FALSCH;;DubyMuller;;WAHR
Francis Dubois;Q65579310;;FALSCH;;DuboisFrancis19;;WAHR
Didier Martin;Q30349303;;FALSCH;;dmartindijon;;WAHR
Dino Cinieri;Q3028388;;FALSCH;;DinoCinieri;;WAHR
Didier Le Gac;Q30375947;http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Le%20Gac.jpg;FALSCH;;didierlegac;;WAHR
Didier Lemaire;Q112652013;;FALSCH;;Didier_Lemaire_;;WAHR
Edwige Diaz;Q63349008;http://commons.wikimedia.org/wiki/Special:FilePath/Edwige%20Diaz%20au%20camp%20du%20Courneau%20%28cropped%202%29.jpg;FALSCH;;diaz_edwige;;WAHR
Danièle Obono;Q30335340;http://commons.wikimedia.org/wiki/Special:FilePath/Marche%20des%20fiert%C3%A9s%20de%20Paris%202017-22.jpg;FALSCH;;Deputee_Obono;;WAHR
Lionel Causse;Q30342869;http://commons.wikimedia.org/wiki/Special:FilePath/Lionel%20causse.jpg;FALSCH;;DeputeCausse;;WAHR
Jean-Pierre Cubertafon;Q30339347;http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Pierre%20Cubertafon%204colonnes%2019192.jpg;FALSCH;;dep_cubertafon;;WAHR
Denis Masséglia;Q30377701;http://commons.wikimedia.org/wiki/Special:FilePath/Denis%20Mass%C3%A9glia%20-%20Ping%20Awards%202018.jpg;FALSCH;;denis_Masseglia;;WAHR
Delphine Lingemann;Q112635717;;FALSCH;;DelphLingemann;;WAHR
Delphine Batho;Q291385;http://commons.wikimedia.org/wiki/Special:FilePath/Delphine%20Batho%20%28cropped%29.png;FALSCH;;delphinebatho;;WAHR
Dominique Da Silva;Q30392870;http://commons.wikimedia.org/wiki/Special:FilePath/Dominique-Da-Silva.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Dominique-Da-Silva.jpg;FALSCH;;DDaSilva95;;WAHR
Danielle Brulebois;Q30342796;;FALSCH;;dbrulebois;;WAHR
Davy Rimane;Q112628915;;FALSCH;;DavyRimane;;WAHR
David Taupiac;Q65603176;;FALSCH;;davidtaupiac;;WAHR
David Habib;Q3018028;;FALSCH;;DavidDhabib;;WAHR
David Valence;Q61951453;http://commons.wikimedia.org/wiki/Special:FilePath/FIG%202014%20-%20David%20Valence%2001.jpg;FALSCH;;david_valence;;WAHR
Daniel Grenon;Q112653386;;FALSCH;;DanielGrenon89;;WAHR
Damien Maudet;Q112635145;http://commons.wikimedia.org/wiki/Special:FilePath/DamienMaudetPortrait%203.08.2022.png;FALSCH;;damienmaudt;;WAHR
Damien Adam;Q30339241;http://commons.wikimedia.org/wiki/Special:FilePath/Damien%20Adam%2002.jpg;FALSCH;;damienadam76;;WAHR
Damien Abad;Q966529;http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Damien%20Abad.jpg;FALSCH;;damienabad;;WAHR
Cyrielle Chatelain;Q112648926;http://commons.wikimedia.org/wiki/Special:FilePath/Cyrielle%20Chatelain%20crop.jpg;FALSCH;;Cyrielle_Chtl;;WAHR
Charles Sitzenstuhl;Q62664023;;FALSCH;;CSitzenstuhl;;WAHR
Laurent Croizier;Q112649590;;FALSCH;;CroizierLaurent;;WAHR
Christophe Plassard;Q112641449;;FALSCH;;cplassard;;WAHR
Christine Pirès-Beaune;Q2413788;;FALSCH;;cpiresbeaune;;WAHR
Catherine Couturier;Q112641655;http://commons.wikimedia.org/wiki/Special:FilePath/Couturier%20Catherine.jpg;FALSCH;;CouturierCathy;;WAHR
Corinne Vignon;Q30342372;http://commons.wikimedia.org/wiki/Special:FilePath/Corinne%20Vignon%2C%20D%C3%A9put%C3%A9e%20de%20Haute-Garonne.jpg;FALSCH;;corinnevignon;;WAHR
Pierre Cordier;Q30339222;;FALSCH;;CORDIERPierre08;;WAHR
Constance Le Grip;Q510080;http://commons.wikimedia.org/wiki/Special:FilePath/Constance%20Grip-France-MIP-Europaparlament-by-Leila-Paul-2.jpg;FALSCH;;ConstanceLeGrip;;WAHR
Clémence Guetté;Q109969696;http://commons.wikimedia.org/wiki/Special:FilePath/Cl%C3%A9mence%20Guett%C3%A9.jpg;FALSCH;;Clemence_Guette;;WAHR
Clémentine Autain;Q2980738;http://commons.wikimedia.org/wiki/Special:FilePath/Clementine-Autain.jpg;FALSCH;;Clem_Autain;;WAHR
Claudia Rouaux;Q63248658;;FALSCH;;claudia_rouaux;;WAHR
Mireille Clapot;Q30435693;http://commons.wikimedia.org/wiki/Special:FilePath/Mireille%20Clapot.jpg;FALSCH;;CLAPOTMireille;;WAHR
Claire Pitollat;Q30335095;;FALSCH;;ClairePitollat;;WAHR
Clara Chassaniol;Q112899180;;FALSCH;;Cl_Chassaniol;;WAHR
Christopher Weissberg;Q112893812;;FALSCH;;cjweissberg;;WAHR
Cyrille Isaac-Sibille;Q30342132;http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20CyrilleIsaacSibille.jpg;FALSCH;;CIsaacSibille;;WAHR
Roger Chudeau;Q33111018;;FALSCH;;ChudeauR;;WAHR
Christophe Bex;Q112650053;;FALSCH;;ChristopheBex;;WAHR
Paul Christophe;Q30433890;http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Christophe%20salle%204%20colonnes%2018990.jpg;FALSCH;;christophe_p;;WAHR
Christophe Blanchet;Q30348928;;FALSCH;;christoblanchet;;WAHR
Christine Loir;Q112649716;;WAHR;https://pbs.twimg.com/profile_images/1605544038299742208/yup8WXN5_normal.jpg;ChristineLoirRN;Députée de la 1ère circonscription de l'Eure ~ Engagée au @RNational_off ~ avec @MLP_officiel et @J_Bardella ????;WAHR
Christine Decodts;Q112651481;http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20Christine%20Decodts.jpg;FALSCH;;Christinedecod1;;WAHR
Christelle Petex-Levet;Q63764754;;FALSCH;;ChristellePetex;;WAHR
Christine Cloarec;Q30344710;http://commons.wikimedia.org/wiki/Special:FilePath/Christine%20Cloarec%2002.jpg;FALSCH;;ChrisLenabour;;WAHR
Christian Baptiste;Q63610735;;FALSCH;;ChrisBapt;;WAHR
Sophia Chikirou;Q28964087;;FALSCH;;chikirouparis;;WAHR
Christine Arrighi;Q112650093;;FALSCH;;ChArrighi;;WAHR
Charlotte Leduc;Q112651418;;FALSCH;;CharlotteLeducV;;WAHR
Charles Rodwell;Q112518535;;FALSCH;;charlesrodwell_;;WAHR
Chantal Jourdan;Q97405844;http://commons.wikimedia.org/wiki/Special:FilePath/Chantal%20Jourdan%202022.jpg;FALSCH;;ChantalJourdan;;WAHR
Chantal Bouloux;Q112897923;;WAHR;https://pbs.twimg.com/profile_images/1595107558351577088/x44Ju6k2_normal.jpg;Chantal_Bouloux;Députée | 2ème circonscription des Côtes-d’Armor | ????????;WAHR
Carole Grandjean;Q30512501;http://commons.wikimedia.org/wiki/Special:FilePath/Carole%20Grandjean.jpg;FALSCH;;CGrandjean_;;WAHR
Charles Fournier;Q63488161;;FALSCH;;cfourniereelv;;WAHR
Christine Engrand;Q63106728;;WAHR;;Cengrand_RN;;WAHR
Céline Calvez;Q30342940;http://commons.wikimedia.org/wiki/Special:FilePath/Celine-Calvez.jpg;FALSCH;;celinecalvez;;WAHR
Cécile Untermaier;Q3009791;http://commons.wikimedia.org/wiki/Special:FilePath/DeputeXIVeLegVeRep-Cecile%20Untermaier1.jpg;FALSCH;;ceciluntermaier;;WAHR
Cécile Rilhac;Q30387980;;FALSCH;;Cecile_Rilhac;;WAHR
Caroline Colombier;Q112641269;;FALSCH;;CColombier_RN;;WAHR
Clément Beaune;Q33172434;http://commons.wikimedia.org/wiki/Special:FilePath/Cl%C3%A9ment%20Beaune.jpg;FALSCH;;CBeaune;;WAHR
Michel Castellani;Q30342903;http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Castellani.jpg;FALSCH;;Castellani_;;WAHR
Aymeric Caron;Q2874956;http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20-%20Salon%20du%20livre%202013%20-%20Aymeric%20Caron%20001.jpg;FALSCH;;CaronAymericoff;;WAHR
Caroline Yadan;Q113015802;;FALSCH;;CarolineYADAN;;WAHR
Caroline Janvier;Q30339795;http://commons.wikimedia.org/wiki/Special:FilePath/Caroline%20Janvier.jpg;FALSCH;;CarolineJanvier;;WAHR
Caroline Fiat;Q30349279;http://commons.wikimedia.org/wiki/Special:FilePath/Caroline%20Fiat-2.jpg;FALSCH;;CarolineFiat54;;WAHR
Éléonore Caroit;Q112654771;;FALSCH;;CaroitEleonore;;WAHR
Charlotte Goetschy-Bolognese;Q113376374;;FALSCH;;C_GoetschyB;;WAHR
Christian Girard;Q112638213;;WAHR;https://pbs.twimg.com/profile_images/1550968644636745732/cUQ8YEjg_normal.jpg;C_GirardRN;Député Rassemblement National de la 1ere Circonscription des Alpes de Haute Provence, Conseiller Régional PACA, Délégué départemental RN du 04.;WAHR
Christelle D'Intorni;Q63371085;;FALSCH;;C_Dintorni;;WAHR
Charles de Courson;Q2960570;http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20De%20Courson.JPG;FALSCH;;C_deCourson;;WAHR
Benjamin Saint-Huile;Q2896216;http://commons.wikimedia.org/wiki/Special:FilePath/Benjamin%20Saint-Huile.jpg;FALSCH;;BSaintHuile;;WAHR
Bruno Millienne;Q30339356;;FALSCH;;BrunoMillienne;;WAHR
Bruno Bilde;Q19606880;;FALSCH;;BrunoBilde;;WAHR
Bruno Fuchs;Q30526465;;FALSCH;;bruno_fuchs;;WAHR
Vincent Bru;Q30350683;http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20Bru%2003.jpg;FALSCH;;bru_vincent;;WAHR
Anthony Brosse;Q112650781;;FALSCH;;BrosseAnthony;;WAHR
Brigitte Liso;Q30339375;http://commons.wikimedia.org/wiki/Special:FilePath/Brigitte%20Liso%2C%20D%C3%A9put%C3%A9e%20du%20la%204e%20circonscription%20du%20Nord.jpg;FALSCH;;brigitte_liso;;WAHR
Xavier Breton;Q427080;;FALSCH;;bretonxavier;;WAHR
Idir Boumertit;Q112652345;;FALSCH;;boumertitidir;;WAHR
Boris Vallaud;Q29021094;;FALSCH;;BorisVallaud;;WAHR
Pascale Bordes;Q112635071;;FALSCH;;BordesAvocat;;WAHR
Benoît Bordat;Q112641543;;FALSCH;;bordatbenoit;;WAHR
Émilie Bonnivard;Q30339419;;FALSCH;;BonnivardE;;WAHR
Frédéric Boccaletti;Q32979246;;FALSCH;;boccaletti83;;WAHR
Emmanuel Blairy;Q110464124;http://commons.wikimedia.org/wiki/Special:FilePath/Emmanuel%20Blairy.jpg;FALSCH;;BlairyEmmanuel;;WAHR
Jérôme Buisson;Q112637681;;FALSCH;;Bkk01;;WAHR
Carlos Martens Bilongo;Q112641003;;FALSCH;;BilongoCarlos;;WAHR
Bertrand Sorre;Q30390636;http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20portrait%20B%20Sorre.jpg;FALSCH;;BertrandSorre;;WAHR
Bertrand Pancher;Q2899644;http://commons.wikimedia.org/wiki/Special:FilePath/Bertrand%20Pancher.jpg;FALSCH;;BertrandPancher;;WAHR
Bertrand Bouyx;Q30349021;http://commons.wikimedia.org/wiki/Special:FilePath/Bertrand%20Bouyx.jpg;FALSCH;;BertrandBouyx;;WAHR
Christophe Bentz;Q43970855;;FALSCH;;bentzchristophe;;WAHR
Benoît Mournet;Q112651770;http://commons.wikimedia.org/wiki/Special:FilePath/Beno%C3%AEt%20Mournet.jpg;FALSCH;;BenoitMournet;;WAHR
Benjamin Haddad;Q112572505;;FALSCH;;benjaminhaddad;;WAHR
Benjamin Dirx;Q30453472;http://commons.wikimedia.org/wiki/Special:FilePath/Benjamin%20DIRX%20d%C3%A9put%C3%A9.png;FALSCH;;BenjaminDirx;;WAHR
Benjamin Lucas;Q26214575;http://commons.wikimedia.org/wiki/Special:FilePath/Benjamin%20Lucas.jpg;FALSCH;;Benjam1Lucas;;WAHR
Bénédicte Taurine;Q30339248;http://commons.wikimedia.org/wiki/Special:FilePath/Benedicte%20Taurine%20palais%20Bourbon%2018972.jpg;FALSCH;;BenedictTaurine;;WAHR
Bénédicte Auzanot;Q112653224;;FALSCH;;BeneAuzanot;;WAHR
Olivier Becht;Q30348845;http://commons.wikimedia.org/wiki/Special:FilePath/Olivier%20BECHT.jpg;FALSCH;;becht_olivier;;WAHR
José Beaurain;Q112637895;;FALSCH;;BeaurainJose;;WAHR
Béatrice Piron;Q30385652;http://commons.wikimedia.org/wiki/Special:FilePath/B%C3%A9atrice%20Piron%2002.jpg;FALSCH;;BeatricePiron;;WAHR
Béatrice Descamps;Q30540280;http://commons.wikimedia.org/wiki/Special:FilePath/Beatrice-Descamps.jpg;FALSCH;;beadescamps;;WAHR
Béatrice Bellamy;Q112653333;;FALSCH;;BeaBellamy85;;WAHR
Bérangère Couillard;Q30440777;http://commons.wikimedia.org/wiki/Special:FilePath/B%C3%A9rang%C3%A8re%20Couillard.jpg http://commons.wikimedia.org/wiki/Special:FilePath/B%C3%A9rang%C3%A8re%20Couillard.jpg;FALSCH;;BCouillard33;;WAHR
Blandine Brocard;Q30337966;;FALSCH;;BBrocard;;WAHR
Romain Baubry;Q112640513;http://commons.wikimedia.org/wiki/Special:FilePath/Romain%20Baubry%20-%20Arles%202022.jpg;FALSCH;;BaubryR;;WAHR
Marie-Noëlle Battistel;Q3292159;;FALSCH;;BattistelMarie;;WAHR
Christophe Barthès;Q63411723;;FALSCH;;BarthesChristop;;WAHR
Barbara Pompili;Q117402;http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20pompili.jpg;FALSCH;;barbarapompili;;WAHR
Géraldine Bannier;Q30339354;;FALSCH;;Bannier_G;;WAHR
Philippe Ballard;Q106635078;;FALSCH;;BallardPhilippe;;WAHR
Anne-Laure Babault;Q112641406;;FALSCH;;BabaultAlaure17;;WAHR
Bastien Marchive;Q112654862;http://commons.wikimedia.org/wiki/Special:FilePath/Bastien%20Marchive.jpg;FALSCH;;B_Marchive;;WAHR
Belkhir Belhaddad;Q30348849;;FALSCH;;b_belhaddad;;WAHR
André Villiers;Q2848786;http://commons.wikimedia.org/wiki/Special:FilePath/Andr%C3%A9%20Villiers.jpg;FALSCH;;AVilliers2017;;WAHR
Michel Sala;Q98238168;http://commons.wikimedia.org/wiki/Special:FilePath/MIchelSala2022.jpg;FALSCH;;AvecMichelSala;;WAHR
Aurore Bergé;Q29570183;http://commons.wikimedia.org/wiki/Special:FilePath/Aurore-Berg%C3%A92.jpg;FALSCH;;auroreberge;;WAHR
Aurélien Taché;Q30390884;;FALSCH;;Aurelientache;;WAHR
Aurélien Pradié;Q30351657;http://commons.wikimedia.org/wiki/Special:FilePath/Aur%C3%A9lien%20Pradi%C3%A9%20-%20July%202017%20-%20Assembl%C3%A9e%20Nationale.jpg;FALSCH;;AurelienPradie;;WAHR
Aude Luquet;Q30376630;http://commons.wikimedia.org/wiki/Special:FilePath/AuDe%20Luquet%20SC09344.jpg;FALSCH;;AudeLuquet77;;WAHR
Astrid Panosyan;Q33106414;http://commons.wikimedia.org/wiki/Special:FilePath/102-DSC03661%20%28cropped%29.jpg;FALSCH;;astridpanosyan;;WAHR
Anne-Sophie Frigout;Q112650871;;FALSCH;;asfrigout;;WAHR
Anne-Sophie Frigout;Q112650871;;FALSCH;;asfrigout;;WAHR
Alexandre Sabatou;Q112651552;;FALSCH;;ASabatou;;WAHR
Arthur Delaporte;Q112641115;;FALSCH;;ArthurDelaporte;;WAHR
Arnaud Le Gall;Q112654178;;FALSCH;;Arnaud_Le_Gall_;;WAHR
Rodrigo Arenas;Q109043455;http://commons.wikimedia.org/wiki/Special:FilePath/Rodrigo%20Arenas.jpg;FALSCH;;arenasrodrigo_;;WAHR
Adrien Quatennens;Q30385935;http://commons.wikimedia.org/wiki/Special:FilePath/Adrien%20Quatennens.jpg;FALSCH;;AQuatennens;;WAHR
Antoine Vermorel;Q112650653;;FALSCH;;antoinevermorel;;WAHR
Antoine Armand;Q63436533;;FALSCH;;antoine_armand;;WAHR
Annie Genevard;Q2414678;http://commons.wikimedia.org/wiki/Special:FilePath/Annie%20Genevard%2016665.jpg;FALSCH;;AnnieGenevard;;WAHR
Annick Cousin;Q112650841;;FALSCH;;annickcousin_rn;;WAHR
Anne-Laure Blin;Q99627308;;FALSCH;;annelaureblin;;WAHR
Anne-Cécile Violland;Q65605995;;FALSCH;;AnneCecileVio;;WAHR
Anne Brugnera;Q30337836;http://commons.wikimedia.org/wiki/Special:FilePath/Anne%20Brugnera.jpg;FALSCH;;annebrugnera;;WAHR
Anne Stambach-Terrenoir;Q112637266;;FALSCH;;Anne_Stambach;;WAHR
Annaïg Le Meur;Q30339292;http://commons.wikimedia.org/wiki/Special:FilePath/Anna%C3%AFg%20Le%20Meur%2002.jpg;FALSCH;;AnnaigLeMeur_29;;WAHR
Angélique Ranc;Q62664129;;FALSCH;;angelique_ranc;;WAHR
Andy Kerbrat;Q112650362;http://commons.wikimedia.org/wiki/Special:FilePath/Andy%20Kerbrat%202022.jpg;FALSCH;;AndyKerbrat;;WAHR
Andrée Taurinya;Q112650830;http://commons.wikimedia.org/wiki/Special:FilePath/D%C3%A9put%C3%A9e%20La%20France%20Insoumise%20Andr%C3%A9e%20Taurinya%20de%20Saint-%C3%89tienne.jpg;FALSCH;;AndreeTaurinya;;WAHR
André Chassaigne;Q517765;http://commons.wikimedia.org/wiki/Special:FilePath/Andr%C3%A9%20Chassaigne%20%C3%A0%20la%20foire%20du%20livre%202010%20de%20Brive%20la%20Gaillarde.JPG;FALSCH;;AndreChassaigne;;WAHR
Anaïs Sabatini;Q112642037;http://commons.wikimedia.org/wiki/Special:FilePath/Anais%20Sabatini%20en%202022.jpg;WAHR;https://pbs.twimg.com/profile_images/1590047332401307648/3ZRcGSjY_normal.jpg;Anais_Sabatini;Députée de la 2ième circonscription des Pyrénées-Orientales - Conseillère municipale de la Ville de Perpignan - Conseillère communautaire - Avocate;WAHR
David Amiel;Q47502155;;FALSCH;;Amiel_David_;;WAHR
Amal-Amélia Lakrafi;Q30345381;http://commons.wikimedia.org/wiki/Special:FilePath/Amal%20Am%C3%A9lia%20Lakrafi%20d%C3%A9put%C3%A9%20Assembl%C3%A9e%20nationale.jpg;FALSCH;;Amelia_LKF;;WAHR
Alma Dufour;Q110998923;http://commons.wikimedia.org/wiki/Special:FilePath/Alma%20Dufour.png;FALSCH;;alma_dufour;;WAHR
Alexandre Vincendet;Q21621478;;FALSCH;;AlexVincendet;;WAHR
Alexandre Portier;Q112635139;;WAHR;;AlexPortier69;;WAHR?
Alexis Jolly;Q62887660;http://commons.wikimedia.org/wiki/Special:FilePath/Alexis%20Jolly%20%C3%A0%20l%27Assembl%C3%A9e%20nationale%20en%202022.jpg;FALSCH;;alexisjollyrn;;WAHR
Alexis Corbière;Q2834481;http://commons.wikimedia.org/wiki/Special:FilePath/Alexis%20Corbi%C3%A8re%20Jardin%204colonnes.jpg;FALSCH;;alexiscorbiere;;WAHR
Alexis Izard;Q112653602;http://commons.wikimedia.org/wiki/Special:FilePath/Alexis%20Izard.jpg;FALSCH;;Alexis_IZARD;;WAHR
Alexandre Holroyd;Q30344304;http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre%20Holroyd%2016333%20AN.jpg;FALSCH;;alexIholroyd;;WAHR
Alexandre Loubet;Q112651358;;FALSCH;;AlexandreLoubet;;WAHR
Anne Le Hénanff;Q112651320;;FALSCH;;ALehenanff;;WAHR
Antoine Léaument;Q62976462;http://commons.wikimedia.org/wiki/Special:FilePath/Antoine%20L%C3%A9aument%20aux%20AMFis%20de%20la%20France%20insoumise%20%282020%29.jpg;FALSCH;;ALeaument;;WAHR
Alain David;Q30447134;http://commons.wikimedia.org/wiki/Special:FilePath/Alain%20David.jpg;FALSCH;;AlainDavid_AN;;WAHR
Anne-Laurence Petel;Q30334715;http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Anne-Laurence%20Petel.jpg;FALSCH;;al_petel;;WAHR
Agnès Firmin-Le Bodo;Q30349300;http://commons.wikimedia.org/wiki/Special:FilePath/Agn%C3%A8s%20Firmin%20Le%20Bodo.jpg;FALSCH;;agnesfirmin;;WAHR
Anne Bergantz;Q30349300;http://commons.wikimedia.org/wiki/Special:FilePath/Agn%C3%A8s%20Firmin%20Le%20Bodo.jpg;FALSCH;;AnneBergantz;;WAHR
Agnès Carel;Q113375757;;WAHR;https://pbs.twimg.com/profile_images/1555807786151329794/zbJzlEha_normal.jpg;AgnesCarel76;??????Députée @Horizons_AN de la 7ème circonscription de la @SeineMartime. Anciennement 1ère Adjointe à Cauville-sur-Mer. Ex-enseignante EN;WAHR
Anne Genetet;Q30339280;http://commons.wikimedia.org/wiki/Special:FilePath/Anne%20Genetet.jpg;FALSCH;;AGenetet;;WAHR
Nadège Abomangoli;Q63765036;http://commons.wikimedia.org/wiki/Special:FilePath/Nad%C3%A8ge%20Abomangoli%20-%20Villetaneuse%20-%208%20mai%202014.JPG;FALSCH;;abomangoli;;WAHR
Caroline Abadie;Q30338805;http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20Caroline%20ABADIE.jpg;FALSCH;;AbadieCaroline;;WAHR
Aurélien Saintoul;Q112652876;;FALSCH;;A_Saintoul;;WAHR
Alexandra Masson;Q112639136;http://commons.wikimedia.org/wiki/Special:FilePath/Alexandra%20Masson-Bettati.tif;FALSCH;;A_Masson06;;WAHR
Richard Ramos;Q30386268;;FALSCH;;_richardramos;;WAHR
Éva Sas;Q3592676;http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89va%20Sas%20-%20portrait.jpg http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89va%20Sas%20-%20portrait.jpg;FALSCH;;_EvaSas;;WAHR
Didier Paris;Q30349298;http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Paris.jpg;FALSCH;;_DidierParis;;WAHR
Bertrand Petit;Q63766749;;WAHR;;;;WAHR
Emmanuel Taché;Q56556893;;WAHR;;;;WAHR
Florence Lasserre-David;Q30342777;http://commons.wikimedia.org/wiki/Special:FilePath/Florence%20Lasserre%20David.jpg;WAHR;;;;WAHR
Hubert Brigand;Q63765981;;WAHR;;;;WAHR
Jean-Luc Bourgeaux;Q63765024;http://commons.wikimedia.org/wiki/Special:FilePath/Jean-luc-bourgeaux%201-7-2021.png;WAHR;;;;WAHR
Jean-Paul Lecoq;Q602146;http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Paul%20Lecoq%20%28cropped%29.jpg;WAHR;;;;WAHR
Jean-Yves Bony;Q3170101;http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Yves%20Bony.jpg;WAHR;;;;WAHR
Laurent Panifous;Q65595138;;WAHR;;;;WAHR
Marie-Christine Dalloz;Q3291640;;WAHR;;;;WAHR
Marina Ferrari;Q63764396;;WAHR;;;;WAHR
Tematai Le Gayic;Q112630812;;WAHR;;;;WAHR
Victor Habert-Dassault;Q107126233;;WAHR;;;;WAHR
Bruno Studer;Q30538517;http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Studer%2003.jpg;FALSCH;;;;WAHR
Claire Guichard;Q112958674;;FALSCH;;;;WAHR
Jean-Carles Grelier;Q30503939;http://commons.wikimedia.org/wiki/Special:FilePath/Photographie%20Jean-Carles%20Grelier.jpg;FALSCH;;;;WAHR
