name;id;image;searched on twitter;twitter image;twitter;twitter description;Bestätigt
Marianne Streiff-Feller;Q402548;http://commons.wikimedia.org/wiki/Special:FilePath/Marianne%20Streiff%202019.jpg;FALSCH;;MarianneStreiff;;WAHR
Marionna Schlatter;Q67942617;http://commons.wikimedia.org/wiki/Special:FilePath/Marionna%20Schlatter%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1226547329911721985/3Wf8VPo__normal.jpg;marionnasch;Nationalrätin @GrueneCH ??, Sicherheitspolitische Kommission und Verkehrskommission, Präsidentin @fussverkehr?????, Soziologin, Pilzkontrolleurin ??;WAHR
Martin Bäumle;Q120934;http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20B%C3%A4umle%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1530104617505280002/R_2D6uh-_normal.jpg;Martin_Baeumle;;WAHR
Martin Candinas;Q1447989;http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Candinas%20%282019%2C%20cropped%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1189805010311434244/YaTrIda3_normal.jpg;martin_candinas;Nationalratspräsident / President dil Cussegl naziunal;WAHR
Martin Haab;Q64617510;http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Haab.jpg;FALSCH;;martin_haab;;WAHR
Martina Munz;Q16101788;http://commons.wikimedia.org/wiki/Special:FilePath/Martina%20Munz%202%20%282019%29.jpg;FALSCH;;MartinaMunz;;WAHR
Mattea Meyer;Q23059253;http://commons.wikimedia.org/wiki/Special:FilePath/Mattea%20Meyer%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1262290694233825280/VGSKxzdr_normal.jpg;meyer_mattea;SP-Nationalrätin, Co-Präsidentin @spschweiz, gemeinsam mit Cédric Wermuth. ;WAHR
Marie-France Roth Pasquier;Q71813104;http://commons.wikimedia.org/wiki/Special:FilePath/Marie-France%20Roth%20Pasquier.jpg;FALSCH;;MFRP2010;;WAHR
Michaël Buffat;Q21294587;http://commons.wikimedia.org/wiki/Special:FilePath/Micha%C3%ABl%20Buffat.jpg;FALSCH;;michael_buffat;;WAHR
Mike Egger;Q1933122;http://commons.wikimedia.org/wiki/Special:FilePath/Mike%20Egger%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1105138026622214146/JDvKHg9a_normal.png;MikeEgger7;;WAHR
Min Li Marti;Q20192072;http://commons.wikimedia.org/wiki/Special:FilePath/Min%20Li%20Marti%20parlament%203084.jpg;WAHR;https://pbs.twimg.com/profile_images/1138068850078093312/utdxNgwS_normal.png;minlimarti;Verlegerin. Nationalrätin. Sozialdemokratin. Wondering Woman.;WAHR
Monika Rüegger;Q73746500;http://commons.wikimedia.org/wiki/Special:FilePath/Monika%20R%C3%BCegger-Hurschler.jpg;WAHR;;monika_rueegger;;WAHR
Simone de Montmollin;Q71782088;http://commons.wikimedia.org/wiki/Special:FilePath/Simone%20de%20Montmollin%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1169572198400573442/73mGmXwr_normal.jpg;montmollin_de;?? Conseillère nationale PLR (@PLR_Suisse);WAHR
Michael Töngi;Q50353755;http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20T%C3%B6ngi%20Original.jpg;FALSCH;;mtoengi;;WAHR
Stefan Müller-Altermatt;Q1307140;http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20M%C3%BCller-Altermatt%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1019530882732953600/C-DlygQx_normal.jpg;MullerAltermatt;Nationalrat @mitte_centre und Gemeindepräsident - christlich-sozial, umweltaffin und pärkeverliebt;WAHR
Philippe Nantermod;Q16669767;http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Nantermod%202%20%282019%29.jpg;FALSCH;;nantermod;;WAHR
Natalie Imboden;Q58790423;http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Imboden%20%28cropped%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1144983771873193984/yd7sPTbX_normal.png;natalieimboden;Feministin. Klimaschützerin. Urbane Berglerin ?? ???? ?? ???? @europeangreens Grüne Gewerkschafterin. Nationalrätin @gruenebern ??@mieterverband ??????;WAHR
Natalie Imboden;Q58790423;http://commons.wikimedia.org/wiki/Special:FilePath/Natalie%20Imboden%20%28cropped%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1144983771873193984/yd7sPTbX_normal.png;natalieimboden;Feministin. Klimaschützerin. Urbane Berglerin ?? ???? ?? ???? @europeangreens Grüne Gewerkschafterin. Nationalrätin @gruenebern ??@mieterverband ??????;WAHR
Nik Gugger;Q18132152;http://commons.wikimedia.org/wiki/Special:FilePath/Nik%20Gugger.jpg;WAHR;https://pbs.twimg.com/profile_images/938650565239652352/OooNP2Mc_normal.jpg;NikGugger;Member of Swiss Parliament, MP/Nationalrat Zürich @https://www.parlament.ch/de/suche#k=Niklaus-Samuel President Swiss-India Parliamentary Group,;WAHR
Nadine Masshardt;Q867613;http://commons.wikimedia.org/wiki/Special:FilePath/Nadine%20Masshardt.jpg;WAHR;https://pbs.twimg.com/profile_images/1111358924215762945/LMwzpUZx_normal.png;nmasshardt;Berner Nationalrätin, Historikerin, Mama. Vizepräsidentin der SP-Bundeshausfraktion, Stiftungsratspräsidentin der Energie-Stiftung und des Konsumentenschutzes.;WAHR
Roger Nordmann;Q120724;http://commons.wikimedia.org/wiki/Special:FilePath/VD%20NR%202019%20PS%20Nordmann%20Roger.jpg;WAHR;https://pbs.twimg.com/profile_images/2539033741/Capture_normal.JPG;NordmannRoger;mastodon: @NordmannRoger@tooting.ch;WAHR
Nicolo Paganini;Q50424583;http://commons.wikimedia.org/wiki/Special:FilePath/Nicolo%20Paganini%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1148919427657863169/arC4oZzR_normal.png;paganini_nr;Präsident Schweizer Tourismus-Verband @STV_FST , Familienvater, St.Galler Nationalrat Die Mitte;WAHR
Petra Gössi;Q1416853;http://commons.wikimedia.org/wiki/Special:FilePath/Petra%20G%C3%B6ssi%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1416366591856480262/XfzNpHMS_normal.jpg;PetraGoessi;Nationalrätin @FDPschwyz;WAHR
Philipp Kutter;Q1355143;http://commons.wikimedia.org/wiki/Special:FilePath/Philipp%20Kutter%202014.jpg;FALSCH;;PhilippKutter;;WAHR
Piero Marchesi;Q77073233;http://commons.wikimedia.org/wiki/Special:FilePath/Piero%20Marchesi%20%282019%2C%20cropped%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1035154405920792576/1m407Pb-_normal.jpg;PieroMarchesi1;Imprenditore, Deputato al Consiglio nazionale, Sindaco di Tresa e Presidente UDC Ticino;WAHR
Philipp Matthias Bregy;Q60485089;http://commons.wikimedia.org/wiki/Special:FilePath/Philipp%20Matthias%20Bregy%20%282019%29.jpg;FALSCH;;pmbregy;;WAHR
Stéfanie Prezioso;Q72063373;http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%A9fanie%20Prezioso%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1138784846774493186/qDqSVGnR_normal.jpg;Prezioso2;Conseillère nationale (MP), Ensemble à Gauche (Genève);WAHR
Priska Wismer-Felder;Q21032279;http://commons.wikimedia.org/wiki/Special:FilePath/Priska%20Wismer-Felder%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1145777260772896768/mmIcCJp-_normal.png;PriskaWismer;Mutter von 5 Töchtern | Nationalrätin @dieMitteLuzern | Initiantin Windenergie Stierenberg | Bäuerin | Jodlerin;WAHR
Patricia von Falkenstein;Q42301642;http://commons.wikimedia.org/wiki/Special:FilePath/PvFalkentsein%20by%20Lucia%20Hunziker.jpg;WAHR;https://pbs.twimg.com/profile_images/1469672079624654848/zGf-7neF_normal.jpg;PvonFalkenstein;Nationalrätin, Präsidentin @ldp_bs;WAHR
Valentine Python;Q74410576;http://commons.wikimedia.org/wiki/Special:FilePath/Valentine%20Python%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1226849227281707008/cgygcTak_normal.jpg;PythonValentine;Climatologue, Conseillère nationale @LesVertsSuisses, membre de la commission de la science, de l'éducation et de la culture;WAHR
Raphaël Mahaim;Q110634549;http://commons.wikimedia.org/wiki/Special:FilePath/Rapha%C3%ABl%20Mahaim%2C%202022%20%28cropped%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1509076371531837442/lZmhY0JF_normal.jpg;raphaelmahaim;Conseiller national / parlementaire @LesVertsSuisses ???? ;WAHR
Regine Sauter;Q23059257;http://commons.wikimedia.org/wiki/Special:FilePath/Regine%20Sauter%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1610672429151436800/Tx1V-eog_normal.jpg;regine_sauter;Direktorin bei @zhk_ch und Nationalrätin @FDP_Liberalen;WAHR
Regula Rytz;Q1029622;http://commons.wikimedia.org/wiki/Special:FilePath/Regula%20Rytz%202019.jpg;WAHR;https://pbs.twimg.com/profile_images/1084143606099857410/OZZzQ6dk_normal.jpg;RegulaRytz;Delegierte European Greens EGP, Historikerin.;WAHR
Rocco Cattaneo;Q41230314;http://commons.wikimedia.org/wiki/Special:FilePath/Rocco%20Cattaneo%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/2534996498/fotoprofilo_normal.jpg;RoccoCattaneo;;WAHR
Benjamin Roduit;Q46351629;http://commons.wikimedia.org/wiki/Special:FilePath/Benjamin%20Roduit%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/466256824128126976/YGKt9b-7_normal.jpeg;roduitbenjamin;marié, 4 enfants, actuellement conseiller national, prof français et histoire, ancien recteur collège des Creusets, président de Saillon et vice-président PDCvr;WAHR
Roland Fischer;Q2798507;http://commons.wikimedia.org/wiki/Special:FilePath/Roland%20Fischer%20%28Swiss%20politician%2C%202019%29.jpg;WAHR;;RolaFir;;WAHR
Sibel Arslan;Q18630717;http://commons.wikimedia.org/wiki/Special:FilePath/Sibel%20Arslan%20%282019%29.jpg;FALSCH;;ronkay;;WAHR
Ruth Humbel;Q275490;http://commons.wikimedia.org/wiki/Special:FilePath/Ruth%20Humbel%20N%C3%A4f.jpg;FALSCH;;RuthHumbel;;WAHR
Samira Marti;Q59615268;http://commons.wikimedia.org/wiki/Special:FilePath/Samira%20Marti%20%282018%29.jpg;FALSCH;;SamiraMarti;;WAHR
Sarah Wyss;Q96283678;http://commons.wikimedia.org/wiki/Special:FilePath/Sarah%20Wyss%20%282021%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1520349908318007296/j5wwD4zQ_normal.jpg;Sarah_Wyss;Nationalrätin, Vize-Präsidentin Finanzkommission, Gesundheitspolitikerin;WAHR
Peter Schilliger;Q120115;http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Schilliger%20%282019%29.jpg;WAHR;https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png;Schilliger;;WAHR
Therese Schläpfer;Q66500771;http://commons.wikimedia.org/wiki/Special:FilePath/Therese%20Schl%C3%A4pfer.jpg;FALSCH;;SchlaepferThe;;WAHR
Daniela Schneeberger;Q1163549;http://commons.wikimedia.org/wiki/Special:FilePath/Daniela%20Schneeberger%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/683642368634019840/rbUBHwVl_normal.jpg;SchneeDani67;Nationalrätin, Treuhänderin, Präsidentin Treuhand|Suisse;WAHR
Meret Schneider;Q71974203;http://commons.wikimedia.org/wiki/Special:FilePath/Meret%20Schneider%20%282019%29.jpg;FALSCH;;Schneimere;;WAHR
Priska Seiler Graf;Q23059252;http://commons.wikimedia.org/wiki/Special:FilePath/Priska%20Seiler%20Graf%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1587694779516813312/8dMVbuqz_normal.jpg;seilergraf;SP Nationalrätin, Co-Präsidentin SP Kanton Zürich;WAHR
Sidney Kamerzin;Q71794148;http://commons.wikimedia.org/wiki/Special:FilePath/Sidney%20Kamerzin%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1432786616398061569/29hjgoAC_normal.jpg;sidney_kamerzin;Conseiller national - avocat - notaire - dr en droit - C - Le Centre - VS;WAHR
Simon Stadler;Q29803308;http://commons.wikimedia.org/wiki/Special:FilePath/Simon%20Stadler.jpg;WAHR;;simonstadler7;;WAHR
Sophie Michaud Gigon;Q71813085;http://commons.wikimedia.org/wiki/Special:FilePath/Sophie%20Michaud%20Gigon%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1516715720608038913/3GhUcoTG_normal.jpg;smichaudgigon;Secrétaire générale FRC | Conseillère nationale;WAHR
Bruno Storni;Q77073229;http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Storni%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/832285181440557056/gKRs4xMe_normal.jpg;Storni;Consigliere Nazionale PS , vicepresidente ATA, già vicepresidente Swiss Engineering ATS, Ingegnere, Docente EPFL, Watt d'Or 2010;WAHR
Gabriela Suter;Q61596185;http://commons.wikimedia.org/wiki/Special:FilePath/Gabriela%20Suter%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1611309254308143111/aBZiK7U8_normal.jpg;suter_gabriela;Nationalrätin, Ständeratskandidatin SP Aargau, Präsidentin Lärmliga Schweiz, Vizepräsidentin Swissolar, Vorstand Swisscleantech.;WAHR
Tamara Funiciello;Q24706368;http://commons.wikimedia.org/wiki/Special:FilePath/Tamara%20Funiciello%20%282019%29.jpg;FALSCH;;tamarafuniciell;;WAHR
Thomas Brunner;Q77073241;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Brunner%20%28Politiker%29%20Original.jpg;WAHR;https://pbs.twimg.com/profile_images/1262759471580803073/__DlZMxX_normal.jpg;Th_Brunner_glp;Nationalrat Grünliberale SG;WAHR
Thomas Aeschi;Q118558;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Aeschi%20%282019%29.jpg;FALSCH;;thomas_aeschi;;WAHR
Thomas Burgherr;Q21181009;http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Burgherr%20%282019%29.jpg;FALSCH;;ThomasBurgherr;;WAHR
Tiana Angelina Moser;Q2431095;http://commons.wikimedia.org/wiki/Special:FilePath/Tiana%20Angelina%20Moser.jpg http://commons.wikimedia.org/wiki/Special:FilePath/Tiana%20Angelina%20Moser%20%282019%29.jpg;FALSCH;;tiana_moser tiana_moser;;WAHR
Jean-Luc Addor;Q21294488;http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Luc%20Addor%20Original.jpg;FALSCH;;udcvr64;;WAHR
Ursula Schneider Schüttel;Q1605682;http://commons.wikimedia.org/wiki/Special:FilePath/Ursula%20Schneider%20Sch%C3%BCttel%20%282019%29.jpg;WAHR;;uschneiderschue;;WAHR
Valérie Piller Carrard;Q18413490;http://commons.wikimedia.org/wiki/Special:FilePath/Val%C3%A9rie%20Piller%20Carrard%20%282019%29.jpg;WAHR;;valerie_piller;;WAHR
Verena Herzog;Q6373721;http://commons.wikimedia.org/wiki/Special:FilePath/Verena%20Herzog%202019.jpg;FALSCH;;verenaherzog;;WAHR
Nicolas Walder;Q24703507;http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Walder%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1235235571062247427/QikO7Ix1_normal.jpg;WalderNicolas;Conseiller national (Les Vert·e·s Genève). Member of the Swiss Parliament.;WAHR
Yvonne Feri;Q120969;http://commons.wikimedia.org/wiki/Special:FilePath/Yvonne%20Feri%20%282019%29.jpg;WAHR;https://pbs.twimg.com/profile_images/1455584941853528066/cuW6e6dM_normal.jpg;yferi;Nationalrätin;WAHR
Yvette Estermann;Q116834;http://commons.wikimedia.org/wiki/Special:FilePath/Yvette%20Estermann%20%282019%29.jpg;FALSCH;;Yvette67Yvette;;WAHR
